mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8402371406555176,0.08152687279794102,0.13704891204833985,0.0088794190199349,,log2,2,10,300,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-365.8838663276905,-480.4088394860374,-1576.9812225696512,-1135.5697570782163,-310.0731828790336,-773.7833736681257,498.6970900532254,219
1.3358366012573242,0.03563772114813345,0.1927861213684082,0.018787414748389412,,log2,2,10,500,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 10, 'rf__n_estimators': 500}",-362.1968361731849,-472.5330215049537,-1580.8991802196442,-1144.6788731804238,-317.8260951572123,-775.6268012470838,501.40496566551457,229
0.33344297409057616,0.013829555455226177,0.09836440086364746,0.013765573599783804,,log2,4,2,100,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-369.46259331772416,-476.96679677829314,-1636.2924627430396,-1149.2505396346735,-340.0089277637304,-794.3962640474921,514.297328180159,309
0.8300249576568604,0.05431089422483336,0.14598493576049804,0.01074089850968621,,log2,4,2,300,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 300}",-356.1002847730564,-482.2162736730486,-1630.5997282990834,-1180.8903219604686,-288.1981287748491,-787.6009474961012,528.0491024109516,261
1.2914044857025146,0.019585981352485016,0.2070298194885254,0.02368778512243037,,log2,4,2,500,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 500}",-354.195587957888,-476.0757696402496,-1630.4548428726532,-1186.751616573954,-302.44760940444894,-789.9850852898387,527.2489788681754,286
0.35028634071350095,0.03900399356770583,0.11040210723876953,0.011757738115533463,,log2,4,5,100,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",-369.4625933177242,-476.9667967782931,-1636.2924627430396,-1149.2505396346735,-340.0089277637304,-794.3962640474921,514.297328180159,309
0.7860857009887695,0.049019598823248633,0.14640073776245116,0.027111082040612806,,log2,4,5,300,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 300}",-356.1002847730564,-482.2162736730486,-1630.5997282990834,-1180.8903219604686,-288.1981287748491,-787.6009474961012,528.0491024109516,261
1.293825912475586,0.04384802207597411,0.18494892120361328,0.012618061205253847,,log2,4,5,500,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 500}",-354.195587957888,-476.0757696402496,-1630.4548428726532,-1186.751616573954,-302.44760940444894,-789.9850852898387,527.2489788681754,286
0.34572501182556153,0.008919944734501705,0.10547642707824707,0.0160266261983681,,log2,4,10,100,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",-395.3963491398274,-474.6403502942266,-1655.7961534887168,-1152.6442186498327,-317.4408293875159,-799.1835801920239,521.3766465147768,322
0.7839541912078858,0.033675730325226694,0.13255786895751953,0.010038121971509143,,log2,4,10,300,"{'rf__max_depth': None, 'rf__max_features': 'log2', 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 10, 'rf__n_estimators': 300}",-376.1821919290209,-479.67563519507905,-1644.4310404151481,-1179.9479521793846,-277.76602937353215,-791.6005698184329,531.4186728836492,302
